Author,Company,Download,Title,Before Parsing
Lei Zhou;Xufeng Zheng;Hai Wang;Hyunjeong Kang;Jaeweon Cho;Rakesh Taori,"""Samsung""",https://mentor.ieee.org/802.16/dcn/12/16-12-0007-02-000p-proposed-text-for-network-access-entry-for-a-large-number-of-m2m-devices.docx,Proposed Text for network access entry for a large number of M2M devices,"Lei Zhou,Xufeng Zheng,Hai Wang,Hyunjeong Kang,Jaeweon Cho,Rakesh Taori(Samsung)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0097-03-010a-hr-rs-operation-when-its-serving-hr-bs-loses-backhaul.doc,HR-RS Operation when Its Serving HR-BS Loses Backhaul,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0096-02-000n-text-proposal-for-phy-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16n.doc,Text Proposal for PHY-layer Support for BS-controlled HR-MS FTN in 802.16n,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0095-02-000n-text-proposal-for-mac-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16n.doc,Text Proposal for MAC-layer Support for BS-controlled HR-MS FTN in 802.16n,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0094-03-000n-text-proposal-for-mac-management-messages-to-support-bs-controlled-hr-ms-dc-in-802-16n.doc,Text Proposal for MAC Management Messages to Support BS-controlled HR-MS DC in 802.16n,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Zheng Yan-Xiu,"""Maint TG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0120-01-Gdoc-session-77-802-16-maintenance-task-group-opening-report.ppt,Session #77 802.16 Maintenance Task Group Opening Report,Zheng Yan-Xiu (Maint TG)
Rakesh Taori,"""PPC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0123-01-Gdoc-project-planning-committee-opening-report-session-77.ppt,Project Planning Committee Opening Report (Session #77),Rakesh Taori (PPC)
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina""",https://mentor.ieee.org/802.16/dcn/12/16-12-0082-02-00R3-activating-the-alternative-path-in-path-discovery-and-management-within-hr-bs.doc,Activating the alternative path in Path Discovery and Management within HR-BS,"Hoang Vinh Dien, Ming-Tuo Zhou, Xin Zhang, Liru Lu (Alina), Masayuki Oodo, Hiroshi Harada"
Wai-Leong Yeow;Joseph Teo Chee Ming;Jaya Shankar;Hoang Anh Tuan;Wang Haiguang;Zheng Shoukang,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0089-01-010a-multicast-key-request-procedure.doc,Multicast Key Request Procedure,"Wai-Leong Yeow, Joseph Teo Chee Ming, Jaya Shankar, Hoang Anh Tuan, Wang Haiguang, Zheng Shoukang"
Zheng Shoukang;Wang Haiguang;Jaya Shankar;Hoang Anh Tuan;Wai-Leong Yeow;Joseph Teo Chee Ming,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0091-01-010a-support-of-local-forwarding.doc,support of local forwarding,"Zheng Shoukang, Wang Haiguang, Jaya Shankar, Hoang Anh Tuan, Wai-Leong Yeow, Joseph Teo Chee Ming"
Wai-Leong Yeow;Joseph Teo Chee Ming;Jaya Shankar;Hoang Anh Tuan;Wang Haiguang;Zheng Shoukang,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0090-01-010a-multicast-key-update-procedure.doc,Multicast Key Update Procedure,"Wai-Leong Yeow, Joseph Teo Chee Ming, Jaya Shankar, Hoang Anh Tuan, Wang Haiguang, Zheng Shoukang"
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0119-01-Gdoc-proposed-balloting-schedules.pdf,Proposed Balloting Schedules,Roger Marks (IEEE 802.16 WG)
Jaesun Cha,"""M2M TG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0121-01-Gdoc-session-77-802-16-m2m-task-group-opening-report.ppt,Session #77 802.16 M2M Task Group Opening Report,Jaesun Cha (M2M TG)
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina""",https://mentor.ieee.org/802.16/dcn/12/16-12-0081-02-010a-activating-the-alternative-path-in-path-discovery-and-management-within-hr-bs.doc,Activating the alternative path in Path Discovery and Management within HR-BS,"Hoang Vinh Dien, Ming-Tuo Zhou, Xin Zhang, Liru Lu (Alina), Masayuki Oodo, Hiroshi Harada"
Rakesh Taori,"""PPC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0123-00-Gdoc-project-planning-committee-opening-report-session-77.ppt,Project Planning Committee Opening Report (Session #77),Rakesh Taori (PPC)
Jaesun Cha,"""M2M TG Acting Chair""",https://mentor.ieee.org/802.16/dcn/12/16-12-0122-00-Gdoc-m2m-tg-agenda-for-session-77.doc,M2M TG Agenda for Session #77,Jaesun Cha (M2M TG Acting Chair)
Jaesun Cha,"""M2M TG Acting Chair""",https://mentor.ieee.org/802.16/dcn/12/16-12-0121-00-Gdoc-session-77-802-16-m2m-task-group-opening-report.ppt,Session #77 802.16 M2M Task Group Opening Report,Jaesun Cha (M2M TG Acting Chair)
Rakesh Taori,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0059-02-Gdoc-ieee-802-16-session-77-opening-plenary-agenda.docx,IEEE 802.16 Session #77 Opening Plenary Agenda,Rakesh Taori (IEEE 802.16 WG)
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0097-02-010a-hr-rs-operation-when-its-serving-hr-bs-loses-backhaul.doc,HR-RS Operation when Its Serving HR-BS Loses Backhaul,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Joseph Teo Chee Ming;Jaya Shankar;Yeow Wai Leong;Hoang Anh Tuan;Wang Haiguang;Zheng Shoukang,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0088-01-010a-procedures-for-establishing-secured-communications-for-fibs.doc,Procedures for Establishing Secured Communications for FIBS,"Joseph Teo Chee Ming, Jaya Shankar, Yeow Wai Leong, Hoang Anh Tuan, Wang Haiguang, Zheng Shoukang"
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0044-01-Gdoc-ieee-802-16-wg-letter-ballot-36-comments.zip,IEEE 802.16 WG Letter Ballot #36 Comments,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0046-01-Gdoc-ieee-802-16-wg-letter-ballot-recirc-33a-comments.zip,IEEE 802.16 WG Letter Ballot Recirc #33a Comments,Roger Marks (IEEE 802.16 WG)
Zheng Yan-Xiu,"""Maint TG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0120-00-Gdoc-session-77-802-16-maintenance-task-group-opening-report.ppt,Session #77 802.16 Maintenance Task Group Opening Report,Zheng Yan-Xiu (Maint TG)
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0097-01-010a-hr-rs-operation-when-its-serving-hr-bs-loses-backhaul.doc,HR-RS Operation when Its Serving HR-BS Loses Backhaul,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Eunkyung Kim;Sungcheol Chang;Won-Ik Kim;Seokki Kim;Sungkyung Kim;Miyoung Yun;Hyun Lee;Chulsik Yoon;Kwangjae Lim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0057-01-010a-clarification-on-local-forwarding-over-ieee-802-16-1a.pdf,Clarification on Local Forwarding over IEEE 802.16.1a,"Eunkyung Kim, Sungcheol Chang, Won-Ik Kim, Seokki Kim, Sungkyung Kim, Miyoung Yun, Hyun Lee, Chulsik Yoon, Kwangjae Lim (ETRI)"
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0119-00-Gdoc-proposed-balloting-schedules.pdf,Proposed Balloting Schedules,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0118-00-Gdoc-ieee-p802-16-1-d3-sponsor-ballot-comments.zip,IEEE P802.16.1/D3 Sponsor Ballot Comments,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0117-00-Gdoc-ieee-p802-16rev3-d3-sponsor-ballot-comments.zip,IEEE P802.16Rev3/D3 Sponsor Ballot Comments,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0116-00-Gdoc-proposed-assignment-of-session-77-input-documents.pdf,Proposed Assignment of Session #77 Input Documents,Roger Marks (IEEE 802.16 WG)
Honggang Li;Mohanty Shantidev;Rui Huang;Inbar Anson Bratspiess;Lei Wang;Lei Zhou;Ming-Hung Tao,"""Intel,Sequans,InterDigital,Samsung,ITRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0115-00-000p-modifications-of-m2m-short-data-burst-transmission.doc,Modifications of M2M short data burst transmission,"Honggang Li, Mohanty Shantidev, Rui Huang, Inbar Anson Bratspiess, Lei Wang, Lei Zhou,Ming-Hung Tao(Intel,Sequans,InterDigital,Samsung,ITRI)"
Hongang Li;Rui Huang;Shantidev Mohanty;Lei Zhou;Jinsoo Choi;Giwon Park;Yi-Ting Lin;Ming-Hung Tao,"""Intel,Samsung,LGE,III,ITRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0114-00-010b-partial-m2m-group-network-reentry.doc,Partial M2M group network reentry,"Hongang Li, Rui Huang, Shantidev Mohanty,Lei Zhou,Jinsoo Choi, Giwon Park,Yi-Ting Lin,Ming-Hung Tao(Intel,Samsung,LGE,III,ITRI)"
Hongang Li;Rui Huang;Shantidev Mohanty;Lei Zhou;Ming-Hung Tao,"""Intel,Samsung,ITRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0113-00-010b-resource-allocation-for-contention-free-network-reentry.doc,Resource allocation for contention free network reentry,"Hongang Li, Rui Huang, Shantidev Mohanty, Lei Zhou, Ming-Hung Tao(Intel,Samsung,ITRI)"
Erik Colban,"""self), Roger Marks (Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0112-00-Gcon-docii-mentor-edition-document-manager.pdf,Docii-Mentor Edition Document Manager,"Erik Colban (self), Roger Marks (Consensii LLC)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0096-01-000n-text-proposal-for-phy-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16n.doc,Text Proposal for PHY-layer Support for BS-controlled HR-MS FTN in 802.16n,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0095-01-000n-text-proposal-for-mac-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16n.doc,Text Proposal for MAC-layer Support for BS-controlled HR-MS FTN in 802.16n,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0094-02-000n-text-proposal-for-mac-management-messages-to-support-bs-controlled-hr-ms-dc-in-802-16n.doc,Text Proposal for MAC Management Messages to Support BS-controlled HR-MS DC in 802.16n,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Wai Leong Yeow;Haiguang Wang;Jaya Shankar;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0100-01-010a-text-proposal-for-phy-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16-1a.doc,Text Proposal for PHY-layer Support for BS-controlled HR-MS FTN in 802.16.1a,"Anh Tuan Hoang, Wai Leong Yeow, Haiguang Wang, Jaya Shankar, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Wai Leong Yeow;Haiguang Wang;Jaya Shankar;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0099-01-010a-text-proposal-for-mac-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16-1a.doc,Text Proposal for MAC-layer Support for BS-controlled HR-MS FTN in 802.16.1a,"Anh Tuan Hoang, Wai Leong Yeow, Haiguang Wang, Jaya Shankar, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0098-01-010a-text-proposal-for-mac-management-messages-to-support-bs-controlled-hr-ms-dc-in-802-16-1a.doc,Text Proposal for MAC Management Messages to Support BS-controlled HR-MS DC in 802.16.1a,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Satoshi Imata,"""KDDI R&D Laboratories""",https://mentor.ieee.org/802.16/dcn/12/16-12-0111-00-Gcon-proposed-outline-of-draft-liaison-statement-to-itu-r-wp-5a-on-cognitive-radio-systems-on-land-mobile.doc,Proposed outline of draft liaison statement to ITU-R WP 5A on Cognitive Radio Systems on land mobile,Satoshi Imata (KDDI R&D Laboratories)
Satoshi Imata,"""KDDI R&D Laboratories""",https://mentor.ieee.org/802.16/dcn/12/16-12-0110-00-Gcon-text-proposal-for-cognitive-radio-aspects-in-hierarchical-networks.doc,Text proposal for cognitive radio aspects in hierarchical networks,Satoshi Imata (KDDI R&D Laboratories)
Shoukang Zheng;Haiguang Wang;Jaya Shankar;Hoang Anh Tuan;Wai Leong Yeow and Joseph Chee Ming Teo,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0092-01-000n-support-of-local-forwarding.doc,Support of Local Forwarding,"Shoukang Zheng, Haiguang Wang, Jaya Shankar, Hoang Anh Tuan, Wai Leong Yeow and Joseph Chee Ming Teo"
Soojung Jung;Jaesun Cha;Chulsik Yoon;Kwangjae Lim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0042-01-010b-mgid-update-related-corrections.doc,MGID update related corrections,"Soojung Jung, Jaesun Cha, Chulsik Yoon, Kwangjae Lim(ETRI)"
Lei Zhou;Xufeng Zheng;Hai Wang;Hyunjeong Kang;Jaeweon Cho;Rakesh Taori,"""Samsung""",https://mentor.ieee.org/802.16/dcn/12/16-12-0007-01-000p-proposed-text-for-network-access-entry-for-a-large-number-of-m2m-devices.docx,Proposed Text for network access entry for a large number of M2M devices,"Lei Zhou,Xufeng Zheng,Hai Wang,Hyunjeong Kang,Jaeweon Cho,Rakesh Taori(Samsung)"
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0109-00-01R0-clean-up-for-a-map-relevance-and-harq-timing.doc,Clean-up for A-MAP relevance and HARQ timing,Jisoo Park (ETRI)
Giwon Park,"""LG Electronics""",https://mentor.ieee.org/802.16/dcn/12/16-12-0108-00-01R0-clarification-of-paging-message-segmentation.doc,Clarification of paging message segmentation,Giwon Park (LG Electronics)
Hyun Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0107-01-01R0-clarification-on-the-definition-of-aai-mac-control-message-using-asn-1-notation.doc,Clarification on the definition of AAI MAC control message using ASN.1 notation,Hyun Lee(ETRI)
ETRI,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0107-00-01R0-clarification-on-the-definition-of-aai-mac-control-message-using-asn-1-notation.doc,Clarification on the definition of AAI MAC control message using ASN.1 notation,ETRI
Seungbae Kim,"""KAIST""",https://mentor.ieee.org/802.16/dcn/12/16-12-0106-00-Gcon-text-proposal-for-deployments-of-cooperative-small-base-stations-in-hierarchical-networks.doc,Text proposal for deployments of cooperative small base-stations in hierarchical networks,Seungbae Kim (KAIST)
Seungbae Kim,"""KAIST""",https://mentor.ieee.org/802.16/dcn/12/16-12-0105-00-Gcon-text-proposal-for-improved-manageability-by-the-cooperative-cluster-of-small-base-stations-in-hierar.doc,Text proposal for improved manageability by the cooperative cluster of small base-stations in hierar,Seungbae Kim (KAIST)
Lei Zhou;Xufeng Zheng;Hai Wang;Hyunjeong Kang;Jaeweon Cho;Rakesh Taori,"""Samsung""",https://mentor.ieee.org/802.16/dcn/12/16-12-0009-01-010b-clarifying-allocation-of-dedicated-ranging-channel-for-a-large-number-of-devices.docx,Clarifying allocation of dedicated ranging channel for a large number of devices,"Lei Zhou, Xufeng Zheng, Hai Wang,Hyunjeong Kang, Jaeweon Cho, Rakesh Taori(Samsung)"
Lei Zhou;Xufeng Zheng;Hai Wang;Hyunjeong Kang;Jaeweon Cho;Rakesh Taori,"""Samsung""",https://mentor.ieee.org/802.16/dcn/12/16-12-0008-01-010b-cleanup-on-network-access-entry-based-on-group-delegate-for-a-large-number-of-m2m-devices.docx,Cleanup on network access entry based on group delegate for a large number of M2M devices,"Lei Zhou, Xufeng Zheng, Hai Wang,Hyunjeong Kang, Jaeweon Cho, Rakesh Taori(Samsung)"
Heejeong Cho,"""LG Electronics""",https://mentor.ieee.org/802.16/dcn/12/16-12-0011-01-010b-abnormal-power-down-reporting-in-wirelessman-advanced-air-interface-for-broadband-wireless-access-sy.doc,Abnormal power down reporting in WirelessMAN-Advanced Air Interface for Broadband Wireless Access Sy,Heejeong Cho (LG Electronics)
Anil Agiwal;Hyunjeong Kang;Youngkyo Baek;Anshuman Nigam;Rakesh Taori,"""Samsung Electronics""",https://mentor.ieee.org/802.16/dcn/12/16-12-0024-01-010b-abnormal-power-down-indication.doc,Abnormal Power Down Indication,"Anil Agiwal, Hyunjeong Kang, Youngkyo Baek, Anshuman Nigam, Rakesh Taori(Samsung Electronics)"
Anil Agiwal;Hyunjeong Kang;Anshuman Nigam;Rakesh Taori,"""Samsung Electronics""",https://mentor.ieee.org/802.16/dcn/12/16-12-0023-01-000p-multicast-m2m-mac-control-messages.doc,Multicast M2M MAC Control Messages,"Anil Agiwal, Hyunjeong Kang, Anshuman Nigam, Rakesh Taori (Samsung Electronics)"
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0104-00-Gdoc-commentary-database-on-gridman-srd.cmt,Commentary database on GRIDMAN SRD,Tim Godfrey (GRIDMAN Task Group)
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0103-00-Gdoc-commentary-database-on-802-16-1a-awd-802-16n-11-0033.cmt,Commentary database on 802.16.1a AWD 802.16n-11/0033,Tim Godfrey (GRIDMAN Task Group)
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0102-00-Gdoc-commentary-database-on-802-16n-awd-802-16n-11-0032.cmt,Commentary database on 802.16n AWD 802.16n-11/0032,Tim Godfrey (GRIDMAN Task Group)
Haiguang Wang;Hoang Anh Tuan;Jaya Shankar;Shoukang Zheng;Yeow Wai Leong;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0101-00-010a-proposed-text-for-hr-ms-direct-communication-for-ieee-802-16-1a.doc,Proposed Text for HR-MS Direct Communication (for IEEE 802.16.1a),"Haiguang Wang, Hoang Anh Tuan, Jaya Shankar, Shoukang Zheng, Yeow Wai Leong, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Wai Leong Yeow;Haiguang Wang;Jaya Shankar;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0100-00-010a-text-proposal-for-phy-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16-1a.doc,Text Proposal for PHY-layer Support for BS-controlled HR-MS FTN in 802.16.1a,"Anh Tuan Hoang, Wai Leong Yeow, Haiguang Wang, Jaya Shankar, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Wai Leong Yeow;Haiguang Wang;Jaya Shankar;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0099-00-010a-text-proposal-for-mac-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16-1a.doc,Text Proposal for MAC-layer Support for BS-controlled HR-MS FTN in 802.16.1a,"Anh Tuan Hoang, Wai Leong Yeow, Haiguang Wang, Jaya Shankar, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0098-00-010a-text-proposal-for-mac-management-messages-to-support-bs-controlled-hr-ms-dc-in-802-16-1a.doc,Text Proposal for MAC Management Messages to Support BS-controlled HR-MS DC in 802.16.1a,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0097-00-010a-hr-rs-operation-when-its-serving-hr-bs-loses-backhaul.doc,HR-RS Operation when Its Serving HR-BS Loses Backhaul,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0096-00-000n-text-proposal-for-phy-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16n.doc,Text Proposal for PHY-layer Support for BS-controlled HR-MS FTN in 802.16n,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
Anh Tuan Hoang;Haiguang Wang;Jaya Shankar;Wai Leong Yeow;Shoukang Zheng;Joseph Teo Chee Ming,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0095-00-000n-text-proposal-for-mac-layer-support-for-bs-controlled-hr-ms-ftn-in-802-16n.doc,Text Proposal for MAC-layer Support for BS-controlled HR-MS FTN in 802.16n,"Anh Tuan Hoang, Haiguang Wang, Jaya Shankar, Wai Leong Yeow, Shoukang Zheng, Joseph Teo Chee Ming (I2R)"
