17-Jan-2017 ET,2017,1,2,000s: P802.16s,Draft: Proposed Amendments to 802.16 to Support <1.25 MHz Channels,Doug Gray (EPRI),17-Jan-2017 19:22:59 ET,https://mentor.ieee.org/802.16/dcn/17/16-17-0001-02-000s-draft-proposed-amendments-to-802-16-to-support-1-25-mhz-channels.docx,https://mentor.ieee.org/802.16/documents
17-Jan-2017 ET,2017,5,0,000s: P802.16s,January 2017 Meeting Presentation,Tim Godfrey (EPRI),17-Jan-2017 09:20:11 ET,https://mentor.ieee.org/802.16/dcn/17/16-17-0005-00-000s-january-2017-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents
17-Jan-2017 ET,2017,4,0,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #107,Harry Bims (WG Secretary),04-Mar-2017 17:52:34 ET,https://mentor.ieee.org/802.16/dcn/17/16-17-0004-00-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-107.doc,https://mentor.ieee.org/802.16/documents
12-Jan-2017 ET,2017,1,1,000s: P802.16s,Draft: Proposed Amendments to 802.16 to Support <1.25 MHz Channels,Doug Gray (EPRI),12-Jan-2017 08:17:46 ET,https://mentor.ieee.org/802.16/dcn/17/16-17-0001-01-000s-draft-proposed-amendments-to-802-16-to-support-1-25-mhz-channels.docx,https://mentor.ieee.org/802.16/documents
05-Jan-2017 ET,2017,2,1,000s: P802.16s,Proposed Amendment Changes - Section 6,Menashe Shahar (Full Spectrum),05-Jan-2017 12:59:57 ET,https://mentor.ieee.org/802.16/dcn/17/16-17-0002-01-000s-proposed-amendment-changes-section-6.docx,https://mentor.ieee.org/802.16/documents
04-Jan-2017 ET,2017,3,0,000s: P802.16s,Proposed Amendment Changes - Section 8,Menashe Shahar (Full Spectrum),04-Jan-2017 19:21:25 ET,https://mentor.ieee.org/802.16/dcn/17/16-17-0003-00-000s-proposed-amendment-changes-section-8.docx,https://mentor.ieee.org/802.16/documents
04-Jan-2017 ET,2017,2,0,000s: P802.16s,Proposed Amendment Changes - Section 6,Menashe Shahar (Full Spectrum),04-Jan-2017 19:16:59 ET,https://mentor.ieee.org/802.16/dcn/17/16-17-0002-00-000s-proposed-amendment-changes-section-6.docx,https://mentor.ieee.org/802.16/documents
02-Jan-2017 ET,2017,1,0,000s: P802.16s,Draft: Proposed Amendments to 802.16 to Support <1.25 MHz Channels,Doug Gray (EPRI),02-Jan-2017 12:35:31 ET,https://mentor.ieee.org/802.16/dcn/17/16-17-0001-00-000s-draft-proposed-amendments-to-802-16-to-support-1-25-mhz-channels.docx,https://mentor.ieee.org/802.16/documents
11-Nov-2016 ET,2016,66,1,Gdoc: Group Document,P802.16Rev4 Revision PAR to NesCom,Roger Marks (EthAirNet Associates),11-Nov-2016 16:55:43 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0066-01-Gdoc-p802-16rev4-revision-par-to-nescom.pdf,https://mentor.ieee.org/802.16/documents
11-Nov-2016 ET,2016,66,0,Gdoc: Group Document,P802.16Rev4 Revision PAR to NesCom,Roger Marks (EthAirNet Associates),11-Nov-2016 01:08:36 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0066-00-Gdoc-p802-16rev4-revision-par-to-nescom.pdf,https://mentor.ieee.org/802.16/documents
10-Nov-2016 ET,2016,65,0,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #106,Harry Bims (WG Secretary),16-Dec-2016 13:04:47 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0065-00-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-106.doc,https://mentor.ieee.org/802.16/documents
10-Nov-2016 ET,2016,64,0,Gcon: Group Contribution,Treasurer Report - Nov 2016,Tim Godfrey (EPRI),10-Nov-2016 17:04:01 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0064-00-Gcon-treasurer-report-nov-2016.pptx,https://mentor.ieee.org/802.16/documents
10-Nov-2016 ET,2016,63,0,000s: P802.16s,GRIDMAN Closing Report - Nov 2016,GRIDMAN Task Group,10-Nov-2016 17:47:08 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0063-00-000s-gridman-closing-report-nov-2016.pptx,https://mentor.ieee.org/802.16/documents
10-Nov-2016 ET,2016,58,1,000s: P802.16s,November 2016 Meeting Presentation,GRIDMAN Task Group,10-Nov-2016 16:18:51 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0058-01-000s-november-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents
10-Nov-2016 ET,2016,44,7,000s: P802.16s,802.16s Draft System Description Document (SDD),GRIDMAN Task Group,10-Nov-2016 16:10:01 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0044-07-000s-802-16s-draft-system-description-document-sdd.docx,https://mentor.ieee.org/802.16/documents?n=2
10-Nov-2016 ET,2016,34,4,000s: P802.16s,P802.16s System Requirements Document (SRD),GRIDMAN Task Group,10-Nov-2016 16:09:01 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0034-04-000s-p802-16s-system-requirements-document-srd.docx,https://mentor.ieee.org/802.16/documents?n=2
10-Nov-2016 ET,2016,62,1,000s: P802.16s,Channel Configuration Vs. Bandwidth,Menashe Shahar (Full Spectrum),10-Nov-2016 15:07:03 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0062-01-000s-channel-configuration-vs-bandwidth.xlsx,https://mentor.ieee.org/802.16/documents?n=2
10-Nov-2016 ET,2016,62,0,000s: P802.16s,Channel Configuration Vs. Bandwidth,Menashe Shahar (Full Spectrum),10-Nov-2016 14:06:11 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0062-00-000s-channel-configuration-vs-bandwidth.xlsx,https://mentor.ieee.org/802.16/documents?n=2
10-Nov-2016 ET,2016,60,1,000s: P802.16s,Caculator for Proposed MAC Layer Overhead Reduction Schemes,Menashe Shahar (Full Spectrum),10-Nov-2016 13:59:40 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0060-01-000s-caculator-for-proposed-mac-layer-overhead-reduction-schemes.xlsx,https://mentor.ieee.org/802.16/documents?n=2
09-Nov-2016 ET,2016,44,6,000s: P802.16s,802.16s Draft System Description Document (SDD),GRIDMAN Task Group,09-Nov-2016 16:03:30 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0044-06-000s-802-16s-draft-system-description-document-sdd.docx,https://mentor.ieee.org/802.16/documents?n=2
09-Nov-2016 ET,2016,44,5,000s: P802.16s,802.16s Draft System Description Document (SDD),GRIDMAN Task Group,09-Nov-2016 11:49:09 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0044-05-000s-802-16s-draft-system-description-document-sdd.docx,https://mentor.ieee.org/802.16/documents?n=2
08-Nov-2016 ET,2016,19,3,Gdoc: Group Document,Draft PAR 802.16Rev4 for Revision to IEEE Std 802.16,Roger Marks (IEEE 802.16),08-Nov-2016 17:31:16 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0019-03-Gdoc-draft-par-802-16rev4-for-revision-to-ieee-std-802-16.docx,https://mentor.ieee.org/802.16/documents?n=2
08-Nov-2016 ET,2016,55,2,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #105,Harry Bims (WG Secretary),08-Nov-2016 09:52:16 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0055-02-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-105.doc,https://mentor.ieee.org/802.16/documents?n=2
07-Nov-2016 ET,2016,61,1,Gdoc: Group Document,"IEEE 802.16 Status Report, Session #106",Roger Marks (EthAirNet Associates),07-Nov-2016 19:55:22 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0061-01-Gdoc-ieee-802-16-status-report-session-106.pdf,https://mentor.ieee.org/802.16/documents?n=2
03-Nov-2016 ET,2016,61,0,Gdoc: Group Document,"IEEE 802.16 Status Report, Session #106",Roger Marks (EthAirNet Associates),03-Nov-2016 01:48:31 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0061-00-Gdoc-ieee-802-16-status-report-session-106.pdf,https://mentor.ieee.org/802.16/documents?n=2
30-Oct-2016 ET,2016,47,2,000s: P802.16s,Benefits of Specific PHY Layer Parameters to Support 1MHz Channels,Doug Gray (EPRI),30-Oct-2016 17:59:16 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0047-02-000s-benefits-of-specific-phy-layer-parameters-to-support-1mhz-channels.docx,https://mentor.ieee.org/802.16/documents?n=2
27-Oct-2016 ET,2016,60,0,000s: P802.16s,Caculator for Proposed MAC Layer Overhead Reduction Schemes,Menashe Shahar (Full Spectrum),27-Oct-2016 14:46:28 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0060-00-000s-caculator-for-proposed-mac-layer-overhead-reduction-schemes.xlsx,https://mentor.ieee.org/802.16/documents?n=2
27-Oct-2016 ET,2016,59,0,000s: P802.16s,Proposed MAC Layer Overhead Reduction Schemes,Menashe Shahar (Full Spectrum),27-Oct-2016 14:47:18 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0059-00-000s-proposed-mac-layer-overhead-reduction-schemes.docx,https://mentor.ieee.org/802.16/documents?n=2
20-Oct-2016 ET,2016,58,0,000s: P802.16s,November 2016 Meeting Presentation,GRIDMAN Task Group,08-Nov-2016 11:09:59 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0058-00-000s-november-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents?n=2
08-Oct-2016 ET,2016,55,1,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #105,Harry Bims (WG Secretary),08-Oct-2016 17:47:12 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0055-01-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-105.doc,https://mentor.ieee.org/802.16/documents?n=2
15-Sep-2016 ET,2016,57,0,000s: P802.16s,GRIDMAN Closing Report - Sept 2016,GRIDMAN Task Group,15-Sep-2016 09:36:01 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0057-00-000s-gridman-closing-report-sept-2016.pptx,https://mentor.ieee.org/802.16/documents?n=2
15-Sep-2016 ET,2016,35,3,000s: P802.16s,Call for Contributions: Project 802.16s,GRIDMAN Task Group,15-Sep-2016 09:02:44 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0035-03-000s-call-for-contributions-project-802-16s.docx,https://mentor.ieee.org/802.16/documents?n=2
15-Sep-2016 ET,2016,50,2,000s: P802.16s,September 2016 Meeting Presentation,GRIDMAN Task Group,15-Sep-2016 09:02:01 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0050-02-000s-september-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents?n=2
15-Sep-2016 ET,2016,44,4,000s: P802.16s,802.16s Draft System Description Document (SDD),GRIDMAN Task Group,15-Sep-2016 09:01:34 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0044-04-000s-802-16s-draft-system-description-document-sdd.docx,https://mentor.ieee.org/802.16/documents?n=2
15-Sep-2016 ET,2016,49,1,000s: P802.16s,MAC Overhead Calculator,Menashe Shahar (Full Spectrum),15-Sep-2016 07:34:50 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0049-01-000s-mac-overhead-calculator.xlsx,https://mentor.ieee.org/802.16/documents?n=2
14-Sep-2016 ET,2016,19,2,Gdoc: Group Document,Draft PAR 802.16Rev4 for Revision to IEEE Std 802.16,Roger Marks (IEEE 802.16),14-Sep-2016 16:51:59 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0019-02-Gdoc-draft-par-802-16rev4-for-revision-to-ieee-std-802-16.docx,https://mentor.ieee.org/802.16/documents?n=2
14-Sep-2016 ET,2016,50,1,000s: P802.16s,September 2016 Meeting Presentation,GRIDMAN Task Group,14-Sep-2016 09:27:18 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0050-01-000s-september-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents?n=2
14-Sep-2016 ET,2016,34,3,000s: P802.16s,P802.16s System Requirements Document (SRD),GRIDMAN Task Group,14-Sep-2016 09:26:17 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0034-03-000s-p802-16s-system-requirements-document-srd.docx,https://mentor.ieee.org/802.16/documents?n=2
14-Sep-2016 ET,2016,44,3,000s: P802.16s,802.16s Draft System Description Document (SDD),GRIDMAN Task Group,14-Sep-2016 09:23:35 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0044-03-000s-802-16s-draft-system-description-document-sdd.docx,https://mentor.ieee.org/802.16/documents?n=2
14-Sep-2016 ET,2016,44,2,000s: P802.16s,802.16s Draft System Description Document (SDD),GRIDMAN Task Group,14-Sep-2016 03:56:44 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0044-02-000s-802-16s-draft-system-description-document-sdd.docx,https://mentor.ieee.org/802.16/documents?n=2
14-Sep-2016 ET,2016,39,3,Gcon: Group Contribution,Proposed PHY Layer Parameters for IEEE 802.16s,Menashe Shahar (Full Spectrum),14-Sep-2016 01:16:36 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0039-03-Gcon-proposed-phy-layer-parameters-for-ieee-802-16s.docx,https://mentor.ieee.org/802.16/documents?n=2
13-Sep-2016 ET,2016,39,2,Gcon: Group Contribution,Proposed PHY Layer Parameters for IEEE 802.16s,Menashe Shahar (Full Spectrum),13-Sep-2016 08:50:51 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0039-02-Gcon-proposed-phy-layer-parameters-for-ieee-802-16s.docx,https://mentor.ieee.org/802.16/documents?n=2
13-Sep-2016 ET,2016,55,0,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #105,Harry Bims (WG Secretary),08-Oct-2016 17:07:03 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0055-00-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-105.doc,https://mentor.ieee.org/802.16/documents?n=2
11-Sep-2016 ET,2016,54,0,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #104,Harry Bims (WG Secretary),11-Sep-2016 16:12:10 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0054-00-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-104.doc,https://mentor.ieee.org/802.16/documents?n=2
11-Sep-2016 ET,2016,53,0,Gdoc: Group Document,Process to Obtain 802.16 Voting Membership Status,Harry Bims (Acting Chair),11-Sep-2016 15:39:43 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0053-00-Gdoc-process-to-obtain-802-16-voting-membership-status.pdf,https://mentor.ieee.org/802.16/documents?n=2
09-Sep-2016 ET,2016,52,0,Gdoc: Group Document,IEEE 802.16 Status Report for Session #105,Harry Bims (IEEE 802.16 WG),11-Sep-2016 15:53:13 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0052-00-Gdoc-ieee-802-16-status-report-for-session-105.pdf,https://mentor.ieee.org/802.16/documents?n=2
08-Sep-2016 ET,2016,51,0,000s: P802.16s,Proposed MAC Changes,Menashe Shahar (Full Spectrum),08-Sep-2016 21:01:42 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0051-00-000s-proposed-mac-changes.xlsx,https://mentor.ieee.org/802.16/documents?n=2
08-Sep-2016 ET,2016,47,1,000s: P802.16s,Benefits of Specific PHY Layer Parameters to Support 1MHz Channels,Doug Gray (EPRI),08-Sep-2016 19:24:17 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0047-01-000s-benefits-of-specific-phy-layer-parameters-to-support-1mhz-channels.docx,https://mentor.ieee.org/802.16/documents?n=2
05-Sep-2016 ET,2016,50,0,000s: P802.16s,September 2016 Meeting Presentation,GRIDMAN Task Group,12-Sep-2016 15:05:16 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0050-00-000s-september-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents?n=2
03-Sep-2016 ET,2016,49,0,000s: P802.16s,MAC Overhead Calculator,Menashe Shahar (Full Spectrum),03-Sep-2016 16:33:23 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0049-00-000s-mac-overhead-calculator.xlsx,https://mentor.ieee.org/802.16/documents?n=2
24-Aug-2016 ET,2016,39,1,Gcon: Group Contribution,Proposed PHY Layer Parameters for IEEE 802.16s,Menashe Shahar (Full Spectrum),24-Aug-2016 16:27:37 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0039-01-Gcon-proposed-phy-layer-parameters-for-ieee-802-16s.docx,https://mentor.ieee.org/802.16/documents?n=2
23-Aug-2016 ET,2016,47,0,000s: P802.16s,Benefits of Specific PHY Layer Parameters to Support 1MHz Channels,Doug Gray (EPRI),24-Aug-2016 10:17:34 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0047-00-000s-benefits-of-specific-phy-layer-parameters-to-support-1mhz-channels.docx,https://mentor.ieee.org/802.16/documents?n=2
05-Aug-2016 ET,2016,37,2,000s: P802.16s,Evaluation of Alternatives for 1 MHz Channels,Doug Gray (EPRI),05-Aug-2016 14:19:49 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0037-02-000s-evaluation-of-alternatives-for-1-mhz-channels.docx,https://mentor.ieee.org/802.16/documents?n=2
29-Jul-2016 ET,2016,43,1,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #104,WG Secretary,29-Jul-2016 23:09:36 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0043-01-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-104.doc,https://mentor.ieee.org/802.16/documents?n=2
29-Jul-2016 ET,2016,41,3,000s: P802.16s,July 2016 Meeting Presentation,GRIDMAN Task Group,29-Jul-2016 14:18:38 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0041-03-000s-july-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents?n=2
28-Jul-2016 ET,2016,32,2,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #103,WG Secretary,28-Jul-2016 20:17:46 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0032-02-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-103.doc,https://mentor.ieee.org/802.16/documents?n=2
28-Jul-2016 ET,2016,35,2,000s: P802.16s,Call for Contributions: Project 802.16s,GRIDMAN Task Group,28-Jul-2016 19:37:30 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0035-02-000s-call-for-contributions-project-802-16s.docx,https://mentor.ieee.org/802.16/documents?n=2
28-Jul-2016 ET,2016,44,1,000s: P802.16s,802.16s Draft System Description Document (SDD),GRIDMAN Task Group,28-Jul-2016 18:06:16 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0044-01-000s-802-16s-draft-system-description-document-sdd.docx,https://mentor.ieee.org/802.16/documents?n=2
28-Jul-2016 ET,2016,46,0,000s: P802.16s,Guidelines for Proposals,GRIDMAN Task Group,28-Jul-2016 17:59:11 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0046-00-000s-guidelines-for-proposals.docx,https://mentor.ieee.org/802.16/documents?n=2
28-Jul-2016 ET,2016,37,1,000s: P802.16s,Evaluation of Alternatives for 1 MHz Channels,Doug Gray (EPRI),28-Jul-2016 16:20:11 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0037-01-000s-evaluation-of-alternatives-for-1-mhz-channels.docx,https://mentor.ieee.org/802.16/documents?n=2
28-Jul-2016 ET,2016,45,0,000s: P802.16s,Guidelines for Overhead Evaluation of IEEE 802.16s Proposals,Menashe Shahar (Full Spectrum),28-Jul-2016 15:50:38 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0045-00-000s-guidelines-for-overhead-evaluation-of-ieee-802-16s-proposals.docx,https://mentor.ieee.org/802.16/documents?n=2
28-Jul-2016 ET,2016,32,1,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #103,WG Secretary,28-Jul-2016 15:22:08 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0032-01-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-103.doc,https://mentor.ieee.org/802.16/documents?n=2
27-Jul-2016 ET,2016,34,2,000s: P802.16s,P802.16s System Requirements Document (SRD),GRIDMAN Task Group,27-Jul-2016 18:23:17 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0034-02-000s-p802-16s-system-requirements-document-srd.docx,https://mentor.ieee.org/802.16/documents?n=2
27-Jul-2016 ET,2016,44,0,000s: P802.16s,802.16s Draft System Description Document (SDD),GRIDMAN Task Group,27-Jul-2016 18:21:19 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0044-00-000s-802-16s-draft-system-description-document-sdd.docx,https://mentor.ieee.org/802.16/documents?n=2
27-Jul-2016 ET,2016,41,2,000s: P802.16s,July 2016 Meeting Presentation,GRIDMAN Task Group,27-Jul-2016 18:17:52 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0041-02-000s-july-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents?n=2
27-Jul-2016 ET,2016,41,1,000s: P802.16s,July 2016 Meeting Presentation,GRIDMAN Task Group,27-Jul-2016 14:07:19 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0041-01-000s-july-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents?n=2
26-Jul-2016 ET,2016,43,0,Gdoc: Group Document,IEEE 802.16 Working Group and GRIDMAN Task Group Minutes of Session #104,WG Secretary,29-Jul-2016 16:05:44 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0043-00-Gdoc-ieee-802-16-working-group-and-gridman-task-group-minutes-of-session-104.doc,https://mentor.ieee.org/802.16/documents?n=2
25-Jul-2016 ET,2016,42,0,Gcon: Group Contribution,Treasurer Report - July 2016,Tim Godfrey (EPRI),28-Jul-2016 15:02:30 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0042-00-Gcon-treasurer-report-july-2016.pptx,https://mentor.ieee.org/802.16/documents?n=2
25-Jul-2016 ET,2016,41,0,000s: P802.16s,July 2016 Meeting Presentation,GRIDMAN Task Group,26-Jul-2016 11:58:23 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0041-00-000s-july-2016-meeting-presentation.pptx,https://mentor.ieee.org/802.16/documents?n=2
20-Jul-2016 ET,2016,40,0,Gdoc: Group Document,"IEEE 802.16 Status Report, Session #104",Roger Marks (IEEE 802.16),20-Jul-2016 17:41:30 ET,https://mentor.ieee.org/802.16/dcn/16/16-16-0040-00-Gdoc-ieee-802-16-status-report-session-104.pdf,https://mentor.ieee.org/802.16/documents?n=2
